"datetime","count"
"2011-01-20 00:00:00",7.45714285714286
"2011-01-20 01:00:00",7.45714285714286
"2011-01-20 02:00:00",7.45714285714286
"2011-01-20 03:00:00",7.45714285714286
"2011-01-20 04:00:00",7.45714285714286
"2011-01-20 05:00:00",7.45714285714286
"2011-01-20 06:00:00",51.6181818181818
"2011-01-20 07:00:00",226.285714285714
"2011-01-20 08:00:00",226.285714285714
"2011-01-20 09:00:00",226.285714285714
"2011-01-20 10:00:00",103.311688311688
"2011-01-20 11:00:00",103.311688311688
"2011-01-20 12:00:00",171.527272727273
"2011-01-20 13:00:00",103.311688311688
"2011-01-20 14:00:00",171.527272727273
"2011-01-20 15:00:00",171.527272727273
"2011-01-20 16:00:00",171.527272727273
"2011-01-20 17:00:00",171.527272727273
"2011-01-20 18:00:00",308.6
"2011-01-20 19:00:00",129.612903225806
"2011-01-20 20:00:00",94.2058823529412
"2011-01-20 21:00:00",68.1052631578947
"2011-01-20 22:00:00",68.525
"2011-01-20 23:00:00",44.6756756756757
"2011-01-21 00:00:00",7.45714285714286
"2011-01-21 01:00:00",7.45714285714286
"2011-01-21 02:00:00",7.45714285714286
"2011-01-21 03:00:00",5.13138686131387
"2011-01-21 04:00:00",7.45714285714286
"2011-01-21 05:00:00",5.13138686131387
"2011-01-21 06:00:00",51.6181818181818
"2011-01-21 07:00:00",226.285714285714
"2011-01-21 08:00:00",226.285714285714
"2011-01-21 09:00:00",226.285714285714
"2011-01-21 10:00:00",70.4408602150538
"2011-01-21 11:00:00",70.4408602150538
"2011-01-21 12:00:00",70.4408602150538
"2011-01-21 13:00:00",70.4408602150538
"2011-01-21 14:00:00",70.4408602150538
"2011-01-21 15:00:00",70.4408602150538
"2011-01-21 16:00:00",70.4408602150538
"2011-01-21 17:00:00",171.439024390244
"2011-01-21 18:00:00",171.439024390244
"2011-01-21 19:00:00",129.612903225806
"2011-01-21 20:00:00",94.2058823529412
"2011-01-21 21:00:00",68.1052631578947
"2011-01-21 22:00:00",39.1470588235294
"2011-01-21 23:00:00",26.0512820512821
"2011-01-22 00:00:00",31.0666666666667
"2011-01-22 01:00:00",31.0666666666667
"2011-01-22 02:00:00",31.0666666666667
"2011-01-22 03:00:00",14.4090909090909
"2011-01-22 04:00:00",4.26923076923077
"2011-01-22 06:00:00",6.66666666666667
"2011-01-22 07:00:00",16.5
"2011-01-22 08:00:00",47.9130434782609
"2011-01-22 09:00:00",98.1666666666667
"2011-01-22 10:00:00",98.1666666666667
"2011-01-22 11:00:00",98.1666666666667
"2011-01-22 12:00:00",98.1666666666667
"2011-01-22 13:00:00",98.1666666666667
"2011-01-22 14:00:00",98.1666666666667
"2011-01-22 15:00:00",98.1666666666667
"2011-01-22 16:00:00",98.1666666666667
"2011-01-22 17:00:00",98.1666666666667
"2011-01-22 18:00:00",98.1666666666667
"2011-01-22 19:00:00",98.1666666666667
"2011-01-22 20:00:00",56.6170212765957
"2011-01-22 21:00:00",56.6170212765957
"2011-01-22 22:00:00",39.1470588235294
"2011-01-22 23:00:00",26.0512820512821
"2011-01-23 00:00:00",31.0666666666667
"2011-01-23 01:00:00",31.0666666666667
"2011-01-23 02:00:00",31.0666666666667
"2011-01-23 03:00:00",14.4090909090909
"2011-01-23 05:00:00",4.26923076923077
"2011-01-23 06:00:00",6.66666666666667
"2011-01-23 07:00:00",16.5
"2011-01-23 08:00:00",47.9130434782609
"2011-01-23 09:00:00",98.1666666666667
"2011-01-23 10:00:00",98.1666666666667
"2011-01-23 11:00:00",98.1666666666667
"2011-01-23 12:00:00",98.1666666666667
"2011-01-23 13:00:00",98.1666666666667
"2011-01-23 14:00:00",98.1666666666667
"2011-01-23 15:00:00",98.1666666666667
"2011-01-23 16:00:00",98.1666666666667
"2011-01-23 17:00:00",98.1666666666667
"2011-01-23 18:00:00",98.1666666666667
